fecha,campaign_id,canal,campaign_name,objetivo,marca,modelo_promocionado,impresiones,clicks,inversion_ars,leads_reportados_plataforma,ctr_pct,cpc_ars,cpl_plataforma_ars
2024-07-31,CAMP053,meta_ads,Meta Ads - Chevrolet Spin - lead_form,lead_form,Chevrolet,Spin,1522,31,22802.19,0,2.04,735.55,
2024-08-01,CAMP055,meta_ads,Meta Ads - Toyota Corolla - trafico,trafico,Toyota,Corolla,5291,178,89157.57,18,3.36,500.89,4953.2
2024-08-01,CAMP027,google_ads,Google Ads - Chevrolet Tracker - whatsapp,whatsapp,Chevrolet,Tracker,3511,137,85242.55,7,3.9,622.21,12177.51
2024-08-01,CAMP005,google_ads,Google Ads - Chevrolet Cruze - lead_form,lead_form,Chevrolet,Cruze,1292,24,19558.22,2,1.86,814.93,9779.11
2024-08-01,CAMP034,meta_ads,Meta Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,1924,71,26427.99,2,3.69,372.23,13213.99
2024-08-01,CAMP024,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,1100,30,33803.14,2,2.73,1126.77,16901.57
2024-08-01,CAMP058,meta_ads,Meta Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,2660,72,79574.85,5,2.71,1105.21,15914.97
2024-08-01,CAMP032,meta_ads,Meta Ads - Fiat Pulse - lead_form,lead_form,Fiat,Pulse,4138,113,66318.62,5,2.73,586.89,13263.72
2024-08-01,CAMP020,google_ads,Google Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,2910,22,82408.26,2,0.76,3745.83,41204.13
2024-08-01,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,1750,28,45086.76,0,1.6,1610.24,
2024-08-01,CAMP053,meta_ads,Meta Ads - Chevrolet Spin - lead_form,lead_form,Chevrolet,Spin,520,15,17483.85,0,2.88,1165.59,
2024-08-01,CAMP059,meta_ads,Meta Ads - Renault Alaskan - whatsapp,whatsapp,Renault,Alaskan,2397,48,49548.64,3,2.0,1032.26,16516.21
2024-08-01,CAMP002,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,1371,38,32842.31,3,2.77,864.27,10947.44
2024-08-01,CAMP049,meta_ads,Meta Ads - Fiat Cronos - trafico,trafico,Fiat,Cronos,1476,46,18525.47,3,3.12,402.73,6175.16
2024-08-02,CAMP041,meta_ads,Meta Ads - Toyota Corolla - lead_form,lead_form,Toyota,Corolla,2320,75,70081.81,3,3.23,934.42,23360.6
2024-08-02,CAMP052,meta_ads,Meta Ads - Volkswagen Taos - whatsapp,whatsapp,Volkswagen,Taos,1672,67,44150.03,5,4.01,658.96,8830.01
2024-08-02,CAMP002,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,2260,56,69452.26,2,2.48,1240.22,34726.13
2024-08-02,CAMP031,meta_ads,Meta Ads - Volkswagen Polo - trafico,trafico,Volkswagen,Polo,1867,39,45864.34,3,2.09,1176.01,15288.11
2024-08-02,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,3005,132,35095.81,7,4.39,265.88,5013.69
2024-08-02,CAMP047,meta_ads,Meta Ads - Renault Logan - lead_form,lead_form,Renault,Logan,3767,113,57543.91,12,3.0,509.24,4795.33
2024-08-02,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,4544,134,67648.79,2,2.95,504.84,33824.4
2024-08-02,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,880,30,21098.78,2,3.41,703.29,10549.39
2024-08-02,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,1914,54,57409.07,6,2.82,1063.13,9568.18
2024-08-03,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,1610,69,22371.04,5,4.29,324.22,4474.21
2024-08-03,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,2296,88,62844.53,1,3.83,714.14,62844.53
2024-08-03,CAMP003,google_ads,Google Ads - Volkswagen Virtus - lead_form,lead_form,Volkswagen,Virtus,1498,17,20342.38,1,1.13,1196.61,20342.38
2024-08-03,CAMP015,google_ads,Google Ads - Ford Maverick - trafico,trafico,Ford,Maverick,2329,43,73276.6,2,1.85,1704.11,36638.3
2024-08-03,CAMP016,google_ads,Google Ads - Renault Kangoo - remarketing,remarketing,Renault,Kangoo,2405,56,63442.58,2,2.33,1132.9,31721.29
2024-08-03,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,4530,89,61534.02,9,1.96,691.39,6837.11
2024-08-03,CAMP058,meta_ads,Meta Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,3049,76,78932.86,8,2.49,1038.59,9866.61
2024-08-03,CAMP047,meta_ads,Meta Ads - Renault Logan - lead_form,lead_form,Renault,Logan,3114,71,46121.16,2,2.28,649.59,23060.58
2024-08-03,CAMP005,google_ads,Google Ads - Chevrolet Cruze - lead_form,lead_form,Chevrolet,Cruze,2391,84,72948.66,5,3.51,868.44,14589.73
2024-08-03,CAMP044,meta_ads,Meta Ads - Fiat Fastback - remarketing,remarketing,Fiat,Fastback,2540,43,27899.51,1,1.69,648.83,27899.51
2024-08-03,CAMP026,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,897,21,25810.69,1,2.34,1229.08,25810.69
2024-08-04,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,2596,113,79634.15,4,4.35,704.73,19908.54
2024-08-04,CAMP030,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,2502,28,49625.62,2,1.12,1772.34,24812.81
2024-08-04,CAMP023,google_ads,Google Ads - Fiat Pulse - remarketing,remarketing,Fiat,Pulse,3401,151,62526.63,11,4.44,414.08,5684.24
2024-08-04,CAMP020,google_ads,Google Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,5229,85,62265.92,4,1.63,732.54,15566.48
2024-08-04,CAMP042,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,2997,118,31977.27,8,3.94,270.99,3997.16
2024-08-04,CAMP015,google_ads,Google Ads - Ford Maverick - trafico,trafico,Ford,Maverick,1921,16,36312.77,1,0.83,2269.55,36312.77
2024-08-04,CAMP029,google_ads,Google Ads - Ford Bronco Sport - whatsapp,whatsapp,Ford,Bronco Sport,632,10,20420.43,0,1.58,2042.04,
2024-08-04,CAMP013,google_ads,Google Ads - Renault Logan - lead_form,lead_form,Renault,Logan,2623,103,86976.4,7,3.93,844.43,12425.2
2024-08-04,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,2565,78,84374.73,9,3.04,1081.73,9374.97
2024-08-05,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,7008,94,56345.22,2,1.34,599.42,28172.61
2024-08-05,CAMP002,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,1254,19,35923.08,1,1.52,1890.69,35923.08
2024-08-05,CAMP021,google_ads,Google Ads - Toyota Hilux - trafico,trafico,Toyota,Hilux,2312,74,57769.18,8,3.2,780.66,7221.15
2024-08-05,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,3182,66,56131.69,5,2.07,850.48,11226.34
2024-08-05,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,4860,191,81505.2,10,3.93,426.73,8150.52
2024-08-05,CAMP057,meta_ads,Meta Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,3184,80,71253.23,4,2.51,890.67,17813.31
2024-08-05,CAMP036,meta_ads,Meta Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,2100,21,55914.65,2,1.0,2662.6,27957.32
2024-08-05,CAMP027,google_ads,Google Ads - Chevrolet Tracker - whatsapp,whatsapp,Chevrolet,Tracker,957,13,30065.78,0,1.36,2312.75,
2024-08-06,CAMP007,google_ads,Google Ads - Volkswagen Nivus - lead_form,lead_form,Volkswagen,Nivus,2735,43,29040.7,4,1.57,675.37,7260.17
2024-08-06,CAMP044,meta_ads,Meta Ads - Fiat Fastback - remarketing,remarketing,Fiat,Fastback,1263,39,43912.78,4,3.09,1125.97,10978.19
2024-08-06,CAMP036,meta_ads,Meta Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,7759,326,81662.01,25,4.2,250.5,3266.48
2024-08-06,CAMP029,google_ads,Google Ads - Ford Bronco Sport - whatsapp,whatsapp,Ford,Bronco Sport,1307,38,19293.79,3,2.91,507.73,6431.26
2024-08-06,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,5869,144,85185.19,6,2.45,591.56,14197.53
2024-08-06,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,879,30,25028.94,3,3.41,834.3,8342.98
2024-08-06,CAMP015,google_ads,Google Ads - Ford Maverick - trafico,trafico,Ford,Maverick,1442,53,50184.86,5,3.68,946.88,10036.97
2024-08-06,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,917,13,19807.3,0,1.42,1523.64,
2024-08-06,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,447,18,12007.25,1,4.03,667.07,12007.25
2024-08-07,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,2018,22,27538.63,1,1.09,1251.76,27538.63
2024-08-07,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,4557,51,64220.23,1,1.12,1259.22,64220.23
2024-08-07,CAMP002,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,6213,189,83953.1,20,3.04,444.2,4197.66
2024-08-07,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,1345,16,35707.84,0,1.19,2231.74,
2024-08-07,CAMP007,google_ads,Google Ads - Volkswagen Nivus - lead_form,lead_form,Volkswagen,Nivus,3996,25,83080.19,1,0.63,3323.21,83080.19
2024-08-07,CAMP041,meta_ads,Meta Ads - Toyota Corolla - lead_form,lead_form,Toyota,Corolla,2042,83,54090.65,2,4.06,651.69,27045.32
2024-08-07,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,5271,63,72312.17,1,1.2,1147.81,72312.17
2024-08-07,CAMP058,meta_ads,Meta Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,1007,16,30168.92,1,1.59,1885.56,30168.92
2024-08-07,CAMP043,meta_ads,Meta Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,2123,91,55820.57,10,4.29,613.41,5582.06
2024-08-07,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,2530,112,82908.41,12,4.43,740.25,6909.03
2024-08-07,CAMP013,google_ads,Google Ads - Renault Logan - lead_form,lead_form,Renault,Logan,701,18,24510.04,1,2.57,1361.67,24510.04
2024-08-07,CAMP012,google_ads,Google Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,4478,133,87211.48,13,2.97,655.73,6708.58
2024-08-07,CAMP059,meta_ads,Meta Ads - Renault Alaskan - whatsapp,whatsapp,Renault,Alaskan,2269,32,34099.93,2,1.41,1065.62,17049.96
2024-08-07,CAMP015,google_ads,Google Ads - Ford Maverick - trafico,trafico,Ford,Maverick,8534,186,72894.27,10,2.18,391.9,7289.43
2024-08-07,CAMP003,google_ads,Google Ads - Volkswagen Virtus - lead_form,lead_form,Volkswagen,Virtus,1643,65,54281.07,1,3.96,835.09,54281.07
2024-08-07,CAMP049,meta_ads,Meta Ads - Fiat Cronos - trafico,trafico,Fiat,Cronos,2066,30,66807.63,2,1.45,2226.92,33403.81
2024-08-08,CAMP036,meta_ads,Meta Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,1267,50,16294.98,4,3.95,325.9,4073.74
2024-08-08,CAMP031,meta_ads,Meta Ads - Volkswagen Polo - trafico,trafico,Volkswagen,Polo,3317,130,31089.85,9,3.92,239.15,3454.43
2024-08-08,CAMP026,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,797,7,17977.57,0,0.88,2568.22,
2024-08-08,CAMP042,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,1295,35,19504.24,3,2.7,557.26,6501.41
2024-08-08,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,734,28,15600.13,0,3.81,557.15,
2024-08-08,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,2769,26,74417.31,0,0.94,2862.2,
2024-08-08,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,2423,74,47005.35,1,3.05,635.21,47005.35
2024-08-08,CAMP053,meta_ads,Meta Ads - Chevrolet Spin - lead_form,lead_form,Chevrolet,Spin,3524,114,72060.83,13,3.23,632.11,5543.14
2024-08-08,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,4357,28,38753.22,0,0.64,1384.04,
2024-08-09,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,2777,25,69989.3,2,0.9,2799.57,34994.65
2024-08-09,CAMP052,meta_ads,Meta Ads - Volkswagen Taos - whatsapp,whatsapp,Volkswagen,Taos,1666,38,49570.13,4,2.28,1304.48,12392.53
2024-08-09,CAMP047,meta_ads,Meta Ads - Renault Logan - lead_form,lead_form,Renault,Logan,6557,200,62596.23,23,3.05,312.98,2721.58
2024-08-09,CAMP002,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,1165,23,14035.24,1,1.97,610.23,14035.24
2024-08-09,CAMP006,google_ads,Google Ads - Toyota Corolla - whatsapp,whatsapp,Toyota,Corolla,642,20,21011.66,1,3.12,1050.58,21011.66
2024-08-09,CAMP021,google_ads,Google Ads - Toyota Hilux - trafico,trafico,Toyota,Hilux,3145,118,32388.0,9,3.75,274.47,3598.67
2024-08-09,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,2732,68,57037.77,7,2.49,838.79,8148.25
2024-08-09,CAMP049,meta_ads,Meta Ads - Fiat Cronos - trafico,trafico,Fiat,Cronos,1412,50,18000.27,3,3.54,360.01,6000.09
2024-08-10,CAMP021,google_ads,Google Ads - Toyota Hilux - trafico,trafico,Toyota,Hilux,1657,52,15443.42,5,3.14,296.99,3088.68
2024-08-10,CAMP025,google_ads,Google Ads - Ford Maverick - whatsapp,whatsapp,Ford,Maverick,1646,15,41475.87,1,0.91,2765.06,41475.87
2024-08-10,CAMP031,meta_ads,Meta Ads - Volkswagen Polo - trafico,trafico,Volkswagen,Polo,2776,57,33456.19,1,2.05,586.95,33456.19
2024-08-10,CAMP003,google_ads,Google Ads - Volkswagen Virtus - lead_form,lead_form,Volkswagen,Virtus,1496,38,44211.85,4,2.54,1163.47,11052.96
2024-08-10,CAMP033,meta_ads,Meta Ads - Volkswagen Nivus - trafico,trafico,Volkswagen,Nivus,4379,79,40826.17,2,1.8,516.79,20413.09
2024-08-10,CAMP028,google_ads,Google Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,2057,56,56992.36,1,2.72,1017.72,56992.36
2024-08-10,CAMP030,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,2562,39,48642.0,3,1.52,1247.23,16214.0
2024-08-10,CAMP002,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,2933,58,59908.29,6,1.98,1032.9,9984.71
2024-08-11,CAMP012,google_ads,Google Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,4097,161,61403.07,5,3.93,381.39,12280.61
2024-08-11,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,4046,171,86838.51,11,4.23,507.83,7894.41
2024-08-11,CAMP005,google_ads,Google Ads - Chevrolet Cruze - lead_form,lead_form,Chevrolet,Cruze,1464,38,41905.77,0,2.6,1102.78,
2024-08-11,CAMP004,google_ads,Google Ads - Peugeot Expert - lead_form,lead_form,Peugeot,Expert,2726,23,33217.24,2,0.84,1444.23,16608.62
2024-08-11,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,3813,48,60890.7,3,1.26,1268.56,20296.9
2024-08-11,CAMP052,meta_ads,Meta Ads - Volkswagen Taos - whatsapp,whatsapp,Volkswagen,Taos,2339,51,64862.83,1,2.18,1271.82,64862.83
2024-08-11,CAMP057,meta_ads,Meta Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,1615,54,31241.18,2,3.34,578.54,15620.59
2024-08-11,CAMP008,google_ads,Google Ads - Chevrolet Tracker - remarketing,remarketing,Chevrolet,Tracker,3110,44,69253.5,2,1.41,1573.94,34626.75
2024-08-11,CAMP026,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,7186,287,73434.07,29,3.99,255.87,2532.21
2024-08-11,CAMP017,google_ads,Google Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,1016,21,35094.24,1,2.07,1671.15,35094.24
2024-08-11,CAMP034,meta_ads,Meta Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,2503,99,71228.08,1,3.96,719.48,71228.08
2024-08-11,CAMP053,meta_ads,Meta Ads - Chevrolet Spin - lead_form,lead_form,Chevrolet,Spin,3094,100,43890.33,5,3.23,438.9,8778.07
2024-08-11,CAMP036,meta_ads,Meta Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,4138,179,65941.19,19,4.33,368.39,3470.59
2024-08-11,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,1356,28,13952.75,1,2.06,498.31,13952.75
2024-08-11,CAMP001,google_ads,Google Ads - Peugeot 208 - lead_form,lead_form,Peugeot,208,2155,61,34161.67,6,2.83,560.03,5693.61
2024-08-11,CAMP051,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,1583,57,51920.94,5,3.6,910.89,10384.19
2024-08-12,CAMP016,google_ads,Google Ads - Renault Kangoo - remarketing,remarketing,Renault,Kangoo,7957,261,76876.76,4,3.28,294.55,19219.19
2024-08-12,CAMP036,meta_ads,Meta Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,6863,269,65572.54,10,3.92,243.76,6557.25
2024-08-12,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,6120,219,83485.9,11,3.58,381.21,7589.63
2024-08-12,CAMP033,meta_ads,Meta Ads - Volkswagen Nivus - trafico,trafico,Volkswagen,Nivus,5122,93,76625.0,8,1.82,823.92,9578.12
2024-08-12,CAMP034,meta_ads,Meta Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,3058,35,42788.16,0,1.14,1222.52,
2024-08-12,CAMP012,google_ads,Google Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,800,21,19376.84,1,2.62,922.71,19376.84
2024-08-12,CAMP054,meta_ads,Meta Ads - Chevrolet S10 - remarketing,remarketing,Chevrolet,S10,3234,95,73415.1,3,2.94,772.79,24471.7
2024-08-12,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,2328,31,58278.78,1,1.33,1879.96,58278.78
2024-08-12,CAMP022,google_ads,Google Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,2606,38,43589.57,4,1.46,1147.09,10897.39
2024-08-12,CAMP047,meta_ads,Meta Ads - Renault Logan - lead_form,lead_form,Renault,Logan,2857,123,78675.46,13,4.31,639.64,6051.96
2024-08-12,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,2761,98,59726.26,4,3.55,609.45,14931.57
2024-08-12,CAMP030,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,2070,52,42368.57,3,2.51,814.78,14122.86
2024-08-12,CAMP040,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,1758,71,55098.89,1,4.04,776.04,55098.89
2024-08-13,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,1810,53,20737.14,5,2.93,391.27,4147.43
2024-08-13,CAMP053,meta_ads,Meta Ads - Chevrolet Spin - lead_form,lead_form,Chevrolet,Spin,1707,41,31062.1,3,2.4,757.61,10354.03
2024-08-13,CAMP002,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,2080,91,32583.2,2,4.38,358.06,16291.6
2024-08-13,CAMP052,meta_ads,Meta Ads - Volkswagen Taos - whatsapp,whatsapp,Volkswagen,Taos,3565,21,68532.66,1,0.59,3263.46,68532.66
2024-08-13,CAMP058,meta_ads,Meta Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,1598,58,28668.74,1,3.63,494.29,28668.74
2024-08-13,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,1007,8,16519.71,0,0.79,2064.96,
2024-08-13,CAMP007,google_ads,Google Ads - Volkswagen Nivus - lead_form,lead_form,Volkswagen,Nivus,1838,31,53024.99,2,1.69,1710.48,26512.5
2024-08-13,CAMP022,google_ads,Google Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,1582,38,29615.84,3,2.4,779.36,9871.95
2024-08-13,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,2031,44,57751.45,1,2.17,1312.53,57751.45
2024-08-13,CAMP027,google_ads,Google Ads - Chevrolet Tracker - whatsapp,whatsapp,Chevrolet,Tracker,2046,60,68390.42,4,2.93,1139.84,17097.6
2024-08-14,CAMP016,google_ads,Google Ads - Renault Kangoo - remarketing,remarketing,Renault,Kangoo,3189,125,85394.58,5,3.92,683.16,17078.92
2024-08-14,CAMP029,google_ads,Google Ads - Ford Bronco Sport - whatsapp,whatsapp,Ford,Bronco Sport,2783,97,52881.79,9,3.49,545.17,5875.75
2024-08-14,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,2123,40,61581.05,2,1.88,1539.53,30790.53
2024-08-14,CAMP022,google_ads,Google Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,2183,80,43131.53,1,3.66,539.14,43131.53
2024-08-14,CAMP057,meta_ads,Meta Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,5970,65,66543.84,6,1.09,1023.75,11090.64
2024-08-14,CAMP027,google_ads,Google Ads - Chevrolet Tracker - whatsapp,whatsapp,Chevrolet,Tracker,1476,19,13490.02,2,1.29,710.0,6745.01
2024-08-14,CAMP005,google_ads,Google Ads - Chevrolet Cruze - lead_form,lead_form,Chevrolet,Cruze,3924,83,52927.04,8,2.12,637.68,6615.88
2024-08-14,CAMP006,google_ads,Google Ads - Toyota Corolla - whatsapp,whatsapp,Toyota,Corolla,603,4,19018.32,0,0.66,4754.58,
2024-08-14,CAMP017,google_ads,Google Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,2874,100,47852.8,2,3.48,478.53,23926.4
2024-08-15,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,1122,27,26305.5,2,2.41,974.28,13152.75
2024-08-15,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,1947,80,45108.94,6,4.11,563.86,7518.16
2024-08-15,CAMP017,google_ads,Google Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,2914,50,88745.75,5,1.72,1774.92,17749.15
2024-08-15,CAMP022,google_ads,Google Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,1297,35,21034.63,3,2.7,600.99,7011.54
2024-08-15,CAMP023,google_ads,Google Ads - Fiat Pulse - remarketing,remarketing,Fiat,Pulse,3056,59,88841.46,2,1.93,1505.79,44420.73
2024-08-15,CAMP004,google_ads,Google Ads - Peugeot Expert - lead_form,lead_form,Peugeot,Expert,2429,84,79301.03,5,3.46,944.06,15860.21
2024-08-15,CAMP053,meta_ads,Meta Ads - Chevrolet Spin - lead_form,lead_form,Chevrolet,Spin,3190,99,43781.67,7,3.1,442.24,6254.52
2024-08-15,CAMP028,google_ads,Google Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,2013,41,21682.7,3,2.04,528.85,7227.57
2024-08-15,CAMP033,meta_ads,Meta Ads - Volkswagen Nivus - trafico,trafico,Volkswagen,Nivus,443,11,13408.23,1,2.48,1218.93,13408.23
2024-08-15,CAMP036,meta_ads,Meta Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,5877,101,57305.8,7,1.72,567.38,8186.54
2024-08-16,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,2498,106,58632.33,6,4.24,553.14,9772.05
2024-08-16,CAMP029,google_ads,Google Ads - Ford Bronco Sport - whatsapp,whatsapp,Ford,Bronco Sport,2036,81,60709.74,6,3.98,749.5,10118.29
2024-08-16,CAMP017,google_ads,Google Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,3030,107,76762.01,9,3.53,717.4,8529.11
2024-08-16,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,2266,89,64720.87,2,3.93,727.2,32360.44
2024-08-16,CAMP052,meta_ads,Meta Ads - Volkswagen Taos - whatsapp,whatsapp,Volkswagen,Taos,4423,161,52732.57,12,3.64,327.53,4394.38
2024-08-16,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,2640,30,61668.61,2,1.14,2055.62,30834.3
2024-08-16,CAMP026,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,1211,49,34963.79,3,4.05,713.55,11654.6
2024-08-16,CAMP049,meta_ads,Meta Ads - Fiat Cronos - trafico,trafico,Fiat,Cronos,2370,102,73799.29,11,4.3,723.52,6709.03
